timestamp,sim_time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,target_yaw,yaw_rate,infrared_strength,infrared_dir_x,infrared_dir_y,is_avoiding,current_speed,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd,altitude_error,control_mode
1764072182.4544017,20.704,0.006470458582043648,0.002801094204187393,-0.17879755795001984,-0.0009158910769554956,0.01304835313931058,-0.01570623781945911,-0.04489012761791334,0.0,0.0,0.2807263566474908,-1.0,1.0,False,0.013080457794473518,0.0,0.0,0.15,0.0,1.1787975579500198,HEIGHT_CONTROL
1764072182.9769032,20.816,0.006481334567070007,0.00477620167657733,-0.18169865012168884,0.0014641409507021295,0.014689867384731756,-0.023158267140388468,-0.04469569481012809,0.0,0.0,0.2807263566474908,-1.0,1.0,False,0.01476265262425858,0.0,0.0,0.37995,0.0,1.1816986501216888,HEIGHT_CONTROL
1764072183.5141377,20.916,0.007193365599960089,0.004786687437444925,-0.1784520000219345,0.007263239240273827,-0.00047522189561277585,0.03266800194978711,-0.044714338993539375,0.0,0.0,0.2807263566474908,-1.0,1.0,False,0.007278769134374529,0.0,0.0,0.44117549999999994,0.0,1.1784520000219345,HEIGHT_CONTROL
1764072184.2188168,21.068,0.008193247020244598,0.005114314612001181,-0.17638234794139862,0.008969102054834784,0.004775306609060306,0.00626540609768488,-0.04462757066914003,0.0,0.0,0.28072647056238303,-1.0,1.0,False,0.010161119273021874,0.0,0.0,0.4798231964999998,0.0,1.1763823479413986,HEIGHT_CONTROL
1764072184.8754096,21.216,0.00934971496462822,0.006283743306994438,-0.17724168300628662,0.0070399190816611695,0.008216050143042889,-0.008565684159596437,-0.04471463704762037,0.0,0.0,0.28072647056238303,-1.0,1.0,False,0.010819609079321309,0.0,0.0,0.49307935639949996,0.0,1.1772416830062866,HEIGHT_CONTROL
1764072185.5532727,21.368,0.010815534740686417,0.005522910971194506,-0.17287223041057587,0.011293217539787282,-0.005286303348839279,0.03027729690074918,-0.0448566448252774,0.0,0.0,0.28072647056238303,-1.0,1.0,False,0.012469232754941599,0.0,0.0,0.49762621924502837,0.0,1.1728722304105759,HEIGHT_CONTROL
1764072185.9611866,21.468,0.011904928833246231,0.005255431868135929,-0.1711285412311554,0.008853618055582584,-0.0011518261291915215,0.007621116108364992,-0.0448564942462112,0.0,0.0,0.2807264990461854,-1.0,1.0,False,0.008928228049620275,0.0,0.0,0.49883684743006385,0.0,1.1711285412311554,HEIGHT_CONTROL
1764072186.4403765,21.568,0.0126649159938097,0.005508489906787872,-0.17123611271381378,0.004880311381485542,0.0028659382628068897,-0.005241897371079988,-0.04481131842651735,0.0,0.0,0.2807264990461854,-1.0,1.0,False,0.005659597274230552,0.0,0.0,0.49943005524073125,0.0,1.1712361127138138,HEIGHT_CONTROL
1764072187.1669097,21.716,0.012045209296047688,0.004236644133925438,-0.16993023455142975,-0.010284051919976481,-0.01493796137058016,0.0198769072691592,-0.04461246831872263,0.0,0.0,0.2807264990461854,-1.0,1.0,False,0.0181357220369556,0.0,0.0,0.4998045089475708,0.0,1.1699302345514297,HEIGHT_CONTROL
1764072187.8884153,21.868,0.010587476193904877,0.0028349587228149176,-0.16869185864925385,-0.010781048331409682,-0.006872913218103343,0.0006202608346939081,-0.044627249196810284,0.0,0.0,0.2807264990461854,-1.0,1.0,False,0.012785458115678576,0.0,0.0,0.49993294656901666,0.0,1.1686918586492538,HEIGHT_CONTROL
1764072188.229866,21.968,0.009586946107447147,0.0026040468364953995,-0.1694333553314209,-0.007658236427232616,-0.0007443159120157355,-0.008420087397098534,-0.044683510724674795,0.0,0.0,0.2807264889179918,-1.0,1.0,False,0.007694322020312927,0.0,0.0,0.4999671438188181,0.0,1.169433355331421,HEIGHT_CONTROL
1764072188.5592513,22.068,0.008665157482028008,0.00238501513376832,-0.1699679046869278,-0.006267364369705314,-0.009188697731588027,0.014626421034336078,-0.04459769958290215,0.0,0.0,0.2807264889179918,-1.0,1.0,False,0.011122590622024288,0.0,0.0,0.49998390047122077,0.0,1.1699679046869278,HEIGHT_CONTROL
1764072189.3814244,22.216,0.007837112061679363,0.0010449388064444065,-0.16897831857204437,-0.0048965836564697955,-0.004059473414801736,-0.007018033001157707,-0.04437326704729238,0.0,0.0,0.2807264889179918,-1.0,1.0,False,0.006360491797832081,0.0,0.0,0.49999447786162865,0.0,1.1689783185720444,HEIGHT_CONTROL
1764072190.0492501,22.368,0.006831279024481773,0.000933367176912725,-0.17093722522258759,-0.01020441829626097,0.0018114431960775165,-0.022929693971362502,-0.04424436116669457,0.0,0.0,0.2807264889179918,-1.0,1.0,False,0.01036395094631778,0.0,0.0,0.4999981059065386,0.0,1.1709372252225876,HEIGHT_CONTROL
1764072190.5440135,22.468,0.006168749649077654,0.0009246126282960176,-0.17261293530464172,2.675889325993187e-05,-0.007781665772199007,0.008597970008849409,-0.044036025555379346,0.0,0.0,0.2807264666320018,-1.0,1.0,False,0.007781711780102246,0.0,0.0,0.4999990718942039,0.0,1.1726129353046417,HEIGHT_CONTROL
1764072190.9893813,22.568,0.006202660966664553,0.0001998924999497831,-0.17169995605945587,-0.0013125162305577074,-0.005231216034320028,0.0026939170701164414,-0.04391712604187414,0.0,0.0,0.2807264666320018,-1.0,1.0,False,0.005393358884146722,0.0,0.0,0.4999995452281598,0.0,1.1716999560594559,HEIGHT_CONTROL
