timestamp,sim_time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,target_yaw,yaw_rate,infrared_strength,infrared_dir_x,infrared_dir_y,is_avoiding,current_speed,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd,altitude_error,control_mode
1764072182.706987,20.748,0.018617121502757072,-2.596716512925923e-06,-0.11243890225887299,0.016182940453291283,0.014281498079072056,-0.016894564032554987,-0.04751228549539543,0.0,0.0,0.29773197813979185,1.0,-1.0,False,0.02158352957922569,0.0,0.0,0.15,0.0,1.112438902258873,HEIGHT_CONTROL
1764072183.3663354,20.876,0.020762894302606583,0.0016555576585233212,-0.11570945382118225,0.017670914530754072,0.012989363312954071,-0.030191615223884555,-0.04744558965224027,0.0,0.0,0.29773197813979185,1.0,-1.0,False,0.021931365202128492,0.0,0.0,0.37995,0.0,1.1157094538211823,HEIGHT_CONTROL
1764072184.0493703,21.024,0.02022651955485344,0.006080659572035074,-0.1169615313410759,-0.0020180725389057964,0.022692774008546992,-0.009228578872151406,-0.0474549533821113,0.0,0.0,0.2977319853979945,1.0,-1.0,False,0.02278233106982847,0.0,0.0,0.4588228499999999,0.0,1.116961531341076,HEIGHT_CONTROL
1764072184.7093651,21.176,0.020386554300785065,0.009315595030784607,-0.11926186084747314,0.0011002994142472733,0.02305471571162341,-0.01988559961318968,-0.04729785813954049,0.0,0.0,0.2977319853979945,1.0,-1.0,False,0.0230809569850292,0.0,0.0,0.48587623754999987,0.0,1.1192618608474731,HEIGHT_CONTROL
1764072185.1044555,21.276,0.020438343286514282,0.011432554572820663,-0.1217263862490654,0.00037864083424210516,0.021037471015006286,-0.02743839286267755,-0.046943757426006455,0.0,0.0,0.2977319853979945,1.0,-1.0,False,0.021040878203834202,0.0,0.0,0.49307935639949996,0.0,1.1217263862490654,HEIGHT_CONTROL
1764072185.5697067,21.376,0.019354185089468956,0.012669757939875126,-0.12159200757741928,-0.012195602591549217,0.0111986217754233,0.0025810939925058752,-0.04672902463230177,0.0,0.0,0.2977319853979945,1.0,-1.0,False,0.01655722960642833,0.0,0.0,0.4966088846357549,0.0,1.1215920075774193,HEIGHT_CONTROL
1764072186.2293544,21.524,0.018314970657229424,0.014547049067914486,-0.12347202748060226,-0.005074621488650948,0.012600665084190605,-0.021868695815405587,-0.046048398956570605,0.0,0.0,0.2977320119222877,1.0,-1.0,False,0.013584128378995032,0.0,0.0,0.49883684743006385,0.0,1.1234720274806023,HEIGHT_CONTROL
1764072186.9788024,21.676,0.01837422326207161,0.016321489587426186,-0.1269233375787735,0.0028053764253854726,0.016023812349885688,-0.030958093702793094,-0.04556446444443747,0.0,0.0,0.2977320119222877,1.0,-1.0,False,0.016267535127131513,0.0,0.0,0.4996010386685118,0.0,1.1269233375787735,HEIGHT_CONTROL
1764072187.446868,21.776,0.01663833111524582,0.01598990522325039,-0.12642428278923035,-0.018239836208522302,-0.005316163878887887,0.007439870387315743,-0.0455313252714383,0.0,0.0,0.2977320119222877,1.0,-1.0,False,0.01899876899435628,0.0,0.0,0.4998045089475708,0.0,1.1264242827892303,HEIGHT_CONTROL
1764072187.9310026,21.876,0.015326711349189281,0.015909021720290184,-0.12640301883220673,-0.011067051673308004,0.0007692724466323846,-0.004329718649387356,-0.045352057740084495,0.0,0.0,0.2977320119222877,1.0,-1.0,False,0.011093755578559376,0.0,0.0,0.4999042093843096,0.0,1.1264030188322067,HEIGHT_CONTROL
1764072188.4171276,22.024,0.013959932141005993,0.016634706407785416,-0.12871254980564117,-0.005108433672123796,0.00609307446413607,-0.01661727825800679,-0.045267263279378536,0.0,0.0,0.29773209613157686,1.0,-1.0,False,0.00795120437468408,0.0,0.0,0.4999671438188181,0.0,1.1287125498056412,HEIGHT_CONTROL
1764072189.1766105,22.176,0.013965873047709465,0.015946846455335617,-0.12842999398708344,0.001920823706313966,-0.010057759936898938,0.012632925063371648,-0.045240573730617635,0.0,0.0,0.29773209613157686,1.0,-1.0,False,0.01023953605682538,0.0,0.0,0.49998873032985447,0.0,1.1284299939870834,HEIGHT_CONTROL
1764072189.6330018,22.276,0.014348872005939484,0.015513147227466106,-0.12826544046401978,0.005501322448253626,-0.0019416620489209873,-0.0017802231013774857,-0.04531408659212193,0.0,0.0,0.29773209613157686,1.0,-1.0,False,0.0058339180823764845,0.0,0.0,0.49999447786162865,0.0,1.1282654404640198,HEIGHT_CONTROL
1764072190.0855036,22.376,0.01497631799429655,0.015738315880298615,-0.1294037103652954,0.006459333235397929,0.00418649869970977,-0.015279743820428834,-0.04536869426139501,0.0,0.0,0.29773209613157686,1.0,-1.0,False,0.007697386388157208,0.0,0.0,0.49999729415219807,0.0,1.1294037103652954,HEIGHT_CONTROL
1764072190.8266659,22.524,0.015380661003291607,0.0162783395498991,-0.1311989724636078,-0.006559822294447556,-0.0037643023663099244,0.009623252683216257,-0.04549891935744304,0.0,0.0,0.2977321445097911,1.0,-1.0,False,0.007563150192858641,0.0,0.0,0.4999990718942039,0.0,1.1311989724636078,HEIGHT_CONTROL
1764072191.5383945,22.676,0.014733308926224709,0.016625961288809776,-0.13216981291770935,-0.005100882844999428,0.00587187241762876,-0.015652272850275026,-0.04533960120986718,0.0,0.0,0.2977321445097911,1.0,-1.0,False,0.0077780390515424175,0.0,0.0,0.49999968165971187,0.0,1.1321698129177094,HEIGHT_CONTROL
1764072192.0193381,22.776,0.014455708675086498,0.017365774139761925,-0.1337765008211136,-0.0024891342036426046,0.009566952940076581,-0.018292572349309904,-0.045187369308083224,0.0,0.0,0.2977321445097911,1.0,-1.0,False,0.009885462945223326,0.0,0.0,0.4999998440132588,0.0,1.1337765008211136,HEIGHT_CONTROL
