timestamp,sim_time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,target_yaw,yaw_rate,infrared_strength,infrared_dir_x,infrared_dir_y,is_avoiding,current_speed,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd,altitude_error,control_mode
1764126131.3327827,18.392,0.0056319707073271275,-0.01974225975573063,-0.13812151551246643,-0.004604743379685439,0.013249098426765363,0.01727624071968861,-0.04783154279848787,0.0,0.0,0.3030199852767203,-1.0,-1.0,False,0.014026484617140294,0.0,0.0,0.15,0.0,1.1381215155124664,HEIGHT_CONTROL
1764126131.9138951,18.524,0.005555426236242056,-0.018798597157001495,-0.13761857151985168,2.315209712833164e-05,0.005098583642393346,-0.001761596649885176,-0.04755998633954097,0.0,0.0,0.3030199852767203,-1.0,-1.0,False,0.005098636207662049,0.0,0.0,0.37995,0.0,1.1376185715198517,HEIGHT_CONTROL
1764126132.6225636,18.676,0.005914300214499235,-0.018646240234375,-0.13952507078647614,0.003125440950194876,-0.002086731708711969,-0.015772465202542874,-0.04738828679945398,0.0,0.0,0.3030199852767203,-1.0,-1.0,False,0.0037580354385368725,0.0,0.0,0.4588228499999999,0.0,1.1395250707864761,HEIGHT_CONTROL
1764126133.3123481,18.776,0.005224588792771101,-0.018214760348200798,-0.13998758792877197,-0.01716021344893613,0.01214434289270051,0.0097118318080908,-0.047296395526197736,0.0,0.0,0.3030199852767203,-1.0,-1.0,False,0.021022796909748565,0.0,0.0,0.4798231964999998,0.0,1.139987587928772,HEIGHT_CONTROL
1764126133.6888962,18.876,0.0040697818621993065,-0.017537353560328484,-0.13956543803215027,-0.008169410284608776,0.0039909034967423335,0.001078099012374901,-0.04719088131277116,0.0,0.0,0.303019936488197,-1.0,-1.0,False,0.009092116096849063,0.0,0.0,0.4901133662849999,0.0,1.1395654380321503,HEIGHT_CONTROL
1764126134.4409328,19.024,0.003145696362480521,-0.017255572602152824,-0.14068055152893066,-0.003994915459770706,-0.00027805799618363353,-0.014861579984426485,-0.0472185703765314,0.0,0.0,0.303019936488197,-1.0,-1.0,False,0.0040045805997578135,0.0,0.0,0.4966088846357549,0.0,1.1406805515289307,HEIGHT_CONTROL
1764126135.048051,19.18,0.0026331141125410795,-0.01634024828672409,-0.14469334483146667,-0.0032480456866322716,0.019229741560087533,-0.02417754795816118,-0.04710604374149416,0.0,0.0,0.303019936488197,-1.0,-1.0,False,0.019502121967883604,0.0,0.0,0.49883684743006385,0.0,1.1446933448314667,HEIGHT_CONTROL
1764126135.6776292,19.324,0.0024082534946501255,-0.014411143027245998,-0.1486523300409317,-0.0004569228622131046,0.013128999853506672,-0.03266893327236173,-0.04699598668404493,0.0,0.0,0.30301988760649823,-1.0,-1.0,False,0.013136948491007766,0.0,0.0,0.4996010386685118,0.0,1.1486523300409317,HEIGHT_CONTROL
1764126136.3890326,19.476,0.0025915268342942,-0.012912305071949959,-0.15456101298332214,0.0008403504681255764,0.0048739473438923365,-0.033575627538891685,-0.04683608745116391,0.0,0.0,0.30301988760649823,-1.0,-1.0,False,0.0049458620704902435,0.0,0.0,0.49986315626329947,0.0,1.1545610129833221,HEIGHT_CONTROL
1764126136.8067608,19.576,0.0026821382343769073,-0.012824105098843575,-0.15690432488918304,-1.22236087918289e-05,-0.0013492018398312223,-0.010487933953603746,-0.04662673466167891,0.0,0.0,0.30301988760649823,-1.0,-1.0,False,0.0013492572109186042,0.0,0.0,0.49993294656901666,0.0,1.156904324889183,HEIGHT_CONTROL
1764126137.5015075,19.724,0.002752433530986309,-0.013278649188578129,-0.15865936875343323,0.0010114890756085506,-0.0048351648729294495,-0.01609837636351584,-0.04631911815075813,0.0,0.0,0.30301988760649823,-1.0,-1.0,False,0.0049398309180058286,0.0,0.0,0.49997700067317263,0.0,1.1586593687534332,HEIGHT_CONTROL
1764126138.017587,19.824,0.002914109965786338,-0.013910726644098759,-0.16153761744499207,0.0017292040865868315,-0.007432652637362473,-0.03136089071631429,-0.04625705457207333,0.0,0.0,0.30301983817646017,-1.0,-1.0,False,0.007631151420379491,0.0,0.0,0.49998873032985447,0.0,1.161537617444992,HEIGHT_CONTROL
